Word 1,Word 2
concurrence,assurance
possède,aide
secours,tours
pareille,l’oreille
nuit,bruit
cajole,école
appris,esprits
enhardie,perfidie
perfidie,dessein
dessein,sein
ingrate,flatte
infame,femme
prêché,péché
prendre,entendre
nous,vous
pénible,terrible
plaisirs,désirs
l’aime,moimême
cause,chose
désir,plaisir
plaisir,déplaire
déplaire,faire
vous,oui
non,non
mente,l’impudente
blâmer,aimer
pense,puissance
tous,vous
peine,vilaine
plus,làdessus
homme,consomme
double,redouble
pouvoir,m’avoir
pense,enfance
enfance,vraiment
vraiment,joliment
joliment,tête
tête,bête
suis,puis
savoir,devoir
gourmade,bravade
froideur,cœur
plaire,colère
cœur,noirceur
traîtresses,faiblesses
imperfection,qu’indiscrétion
fragile,imbécile
imbécile,cela
cela,animauxlà
traîtresse,tendresse
toi,aimemoi
complaire,faire
veux,amoureux
personne,donne
toi,moi
leste,proteste
caresserai,mangerai
mangerai,conduire
conduire,dire
dire,aller
aller,s’égaler
ingrate,batte
cheveux,veux
flamme,l’âme
vous,courroux
indocile,ville
bout,tout
semble,ensemble
nicher,chercher
chercher,demieheure
demieheure,demeure
demeure,mieux
mieux,yeux
dépaysée,désabusée
douleur,malheur
extrême,j’aime
venue,connue
connue,rien
rien,lien
inquiétude,rude
vous,coups
ruine,destine
m’évanouir,ouïr
visite,vite
découvrir,aigrir
créance,alliance
peu,feu
venir,fournir
paraître,connaître
sœur,possesseur
cruelle,fidèle
douceurs,malheurs
puissance,présence
contenter,rester
suffrage,gage
soi,moi
moi,estime
estime,légitime
tendresse,allégresse
résiste,triste
détourner,donner
donner,diffère
diffère,père
gens,indulgents
répugnance,violence
avis,fils
mollesse,jeunesse
aujourd’hui,lui
mienne,maintienne
sentiments,attachements
alliance,obéissance
obéissance,empressement
empressement,engagement
l’aigrit,dit
mystère,faire
auprès,agnès
peutêtre,fenêtre
pas,pas
superbe,proverbe
ennuis,suis
cérémonie,prie
prie,dessein
dessein,venez
venez,mutinez
mutinez,récompense
récompense,révérence
souhaits,satisfaits
sorte,forte
ici,mystèreci
comprendre,l’apprendre
aller,parler
parler,murmure
dit,s’agit
angélique,enrique
fondé,procédé
fille,famille
découvrir,nourrir
nourrir,guerre
guerre,terre
terre,divers
divers,mers
mers,patrie
patrie,l’envie
d’abord,sort
franchise,remise
charité,pauvreté
l’âme,femme
ici,éclairci
éclairci,supplice
supplice,propice
propice,bien
bien,moyen
dire,père
père,mystère
exécuté,prémédité
mutuelle,belle
chercher,fâcher
vue,émue
doux,vous
guères,mystères
officieux,mieux
sœur,douceur
fête,tête
supporter,l’écouter
blessée,pensée
sœur,cœur
envisage,ménage
raisonner,frissonner
frissonner,plaire
plaire,faire
d’époux,vous
suivie,vie
appas,bas
personnage,ménage
touchants,d’enfants
vulgaires,d’affaires
d’affaires,désirs
désirs,plaisirs
matière,entière
yeux,lieux
fille,famille
douceurs,cœurs
asservie,philosophie
humain,souverain
animale,ravale
attachements,moments
sensibles,horribles
toutpuissant,naissant
élévations,spéculations
terre,resserre
règlements,mouvements
génie,philosophie
icibas,appas
contraire,mère
désirs,plaisirs
lumière,matière
matière,régler
régler,ressembler
ressembler,modèle
modèle,elle
génie,philosophie
bonté,clarté
seconde,monde
guéri,mari
prendre,clitandre
pas,bas
malhonnête,conquête
ignoré,soupiré
vaines,humaines
toujours,amours
clitandre,prétendre
sens,encens
mérite,suite
perfections,adorations
âme,flamme
dépité,sûreté
sûreté,forte
forte,morte
crois,foi
aime,luimême
plaisir,éclaircir
matière,lumière
sœur,cœur
apprendre,prétendre
passion,explication
peu,aveu
jette,nette
nette,arrêté
arrêté,côté
côté,porte
porte,sorte
soupirs,désirs
immortelle,belle
différents,tyrans
tyrans,peines
peines,chaînes
yeux,précieux
larmes,charmes
toucher,arracher
madame,flamme
cœur,ardeur
envie,soucie
figurer,déclarer
morale,animale
courroux,pratiquezvous
paraître,l’être
lois,choix
suprême,vousmême
voir,devoir
conduite,profite
amour,jour
légitime,crime
hautement,consentement
consentement,mine
mine,chagrine
chagrine,sens
sens,toutpuissants
sagesse,faiblesse
crois,moi
suffrage,mariage
travailler,railler
railler,fière
fière,guère
guère,ramasser
ramasser,baisser
baisser,descendre
descendre,entendre
voir,concevoir
surprise,franchise
fierté,sincérité
tout,résout
d’âme,femme
absolu,résolu
tante,complaisante
leur,chaleur
chaleur,sincère
sincère,caractère
goût,tout
choquante,savante
fait,sait
cache,sache
mots,propos
mère,chimère
dit,d’esprit
m’assomme,homme
esprits,écrits
libérale,halle
ennuyeux,yeux
puissance,complaisance
cœur,faveur
faveur,contraire
contraire,plaire
trissotin,chagrin
suffrages,ouvrages
donne,personne
présomption,opinion
extrême,soimême
rit,écrit
renommée,d’armée
cela,alla
jette,poète
traits,palais
personne,bonne
bonne,conte
conte,est
mystère,mère
amant,moment
amants,truchements
langage,outrage
appas,pas
secrètes,interprètes
mêler,exiler
exiler,d’alarme
d’alarme,charme
bontés,beautés
l’avoue,loue
loue,yeux
yeux,ingénieux
madame,l’âme
ardeur,cœur
empire,j’aspire
veux,vœux
demande,j’entende
sortir,repartir
rebelle,elle
embarras,pas
défendre,entendre
détour,amour
l’engage,hommage
éclairés,épurés
suffire,dire
dire,erreur
maintenant,surprenant
sage,davantage
visions,préventions
donne,personne
dire,désire
l’apprendre,clitandre
nous,vous
conduite,mérite
pas,cas
ans,vertsgalants
romaines,fredaines
jaloux,mieux
mieux,lieux
interprète,d’henriette
charmé,enflammé
l’histoire,croire
esprits,épris
oui,lui
lui,aujourd’hui
bien,instance
instance,alliance
alliance,galamment
galamment,amusement
frère,mystère
mystère,d’erreur
d’erreur,sœur
savoir,quoi
quoi,moi
dire,empire
lycidas,appas
aiment,puissance
jour,amour
service,office
damis,soumis
outrage,rage
deux,feux
claire,défaire
diton,bon
frères,chimères
jours,discours
femme,flamme
cœur,honneur
trésors,corps
consentement,agrément
nécessaire,l’affaire
mais,pas
pas,pas
délai,vrai
rage,héritage
coups,vous
maraude,lieux
lieux,yeux
yeux,doux
sorte,sorte
crime,légitime
gens,céans
contre,montre
époux,courroux
pas,cas
haine,porcelaine
figurezvous,courroux
considérable,déraisonnable
négligent,d’argent
d’argent,rien
belle,fidèle
fidèle,cela
cela,cela
pis,commis
pareille,oreille
bas,vaugelas
vaugelas,là
remontrances,sciences
rois,lois
coupable,impardonnable
détruite,instruite
bon,jargon
langage,usage
bien,rien
rien,indocile
incessamment,congrûment
récidive,négative
vous,nous
horrible,sensible
sensible,matériel
matériel,pluriel
pluriel,grammaire
grammaire,grandpère
toi,mot
pontoise,rien
rien,villageoise
nominatif,substantif
martyre,regarder
regarder,accorder
accorder,qu’importe
qu’importe,sorte
sorte,sortir
sortir,consentir
martine,coquine
obligeant,enfant
partie,sortie
sortie,fait
service,supplice
raison,d’oraison
intervalles,halles
discours,jours
génie,cacophonie
vaugelas,pas
herbes,verbes
mot,pot
langage,potage
mots,sots
assomme,homme
matériels,spirituels
importance,pense
loin,soin
chère,frère
savant,devant
instance,science
esprit,dit
ancienneté,monté
monté,j’éclate
j’éclate,rate
irrite,conduite
pas,rabats
inutile,ville
céans,gens
gens,importune
importune,lune
vous,dessous
causes,choses
enfants,gens
économie,philosophie
sensés,assez
assez,hausse
hausse,chausse
bien,entretien
aiguilles,filles
mœurs,auteurs
profonde,monde
concevoir,savoir
savoir,polaire
polaire,affaire
loin,besoin
plaire,faire
maison,raison
histoire,boire
suivi,servi
restée,infectée
fracas,vaugelas
blesse,m’adresse
latin,trissotin
tympanisées,billevesées
billevesées,parlé
parlé,fêlé
langage,assemblage
bourgeois,sois
race,place
trait,fait
aînée,d’hyménée
rien,bien
cadette,henriette
crime,estime
faut,vaut
superflue,résolue
époux,vous
conduite,instruite
instruite,bien
bien,entretien
henriette,faite
façon,donc
gendre,autre
trissotin,trissotin
trissotin,latin
pas,pas
clitandre,gendre
point,point
mollesse,faiblesse
absolu,résolu
l’aise,pèse
douceur,humeur
humeur,mystère
mystère,colère
bien,rien
tête,tempête
ton,dragon
diablerie,mie
nous,vous
faiblesse,maîtresse
abandonnez,nez
nomme,homme
vœux,veux
fille,famille
nigaud,haut
apostrophe,philosophe
n’égala,cela
moquerie,rie
tort,fort
infâme,femme
facilité,doute
doute,connaître
connaître,maître
vœux,veux
veux,demeure
demeure,l’heure
pas,longtemps
gens,l’aise
l’aise,pèse
nous,vous
pareille,oreille
épigramme,madame
père,mère
fuyezvous,doux
oreilles,merveilles
écrit,d’esprit
d’esprit,ensuite
ensuite,instruite
enflammer,charmer
envie,prie
prie,s’asseoir
s’asseoir,choir
choses,causes
écarté,gravité
pas,repas
expose,chose
mal,madrigal
princesse,délicatesse
partout,goût
audience,avance
avance,entêtement
entêtement,galamment
lire,fièvre
magnifiquement,superbement
galant,talent
admirablement,reste
magnifiquement,superbement
ennemie,endormie
endormie,ennemie
appartement,insolemment
respirer,d’admirer
intérêts,caquets
die,die
semble,ressemble
mots,gros
die,énergie
dit,d’esprit
eux,deux
die,die
appartement,appartement
appartement,insolemment
insolemment,cette
vie,vie
plaisir,saisir
saisir,bains
mains,bains
charmant,ravissement
choses,roses
nouveau,beau
beau,lecture
lecture,figure
figure,peut
peut,veut
rare,prépare
lien,bien
carrosse,bosse
carrosse,bosse
amarante,rente
tout,goût
amarante,rente
rente,décline
connu,prévenu
prose,chose
admirer,d’espérer
amie,académie
l’idée,accommodée
dépit,l’esprit
sommes,hommes
hommes,futilités
futilités,clartés
clartés,offense
offense,intelligence
manteau,nouveau
nouveau,partage
partage,page
lieux,yeux
lumières,matières
esprits,mépris
meublées,assemblées
meilleurs,ailleurs
sciences,expériences
expériences,proposer
proposer,épouser
épouser,péripatétisme
péripatétisme,platonisme
forts,corps
difficile,subtile
sens,tourbillons
tourbillons,tombants
ouverte,découverte
clartés,d’obscurités
une,lune
crois,vois
physique,politique
épris,esprits
l’avantage,sage
règlements,remuements
naturelle,mortelle
noms,abandonnons
sentences,conférences
conférences,divers
divers,vers
académie,ravie
vanté,postérité
sales,scandales
infâmes,femmes
femmes,projets
projets,faits
sages,ouvrages
soumis,amis
redire,écrire
vous,doux
d’instance,connaissance
crédit,esprit
savoir,voir
blâme,madame
intelligence,france
grec,douceur
grec,respect
m’engage,hommage
entretien,rien
prose,chose
chose,productions
productions,conversations
tables,infatigables
infatigables,sens
sens,encens
encens,oreilles
oreilles,veilles
entêtement,sentiment
sages,ouvrages
amants,sentiments
autres,vôtres
mots,pathos
style,virgile
doux,vous
chansonnettes,faites
rondeaux,madrigaux
admirable,adorable
rues,statues
net,m’en
m’en,sonnet
sonnet,uranie
uranie,compagnie
bien,rien
admirable,misérable
goût,tout
capables,semblables
meilleur,l’auteur
l’affaire,plaire
ballade,fade
gens,déplaise
déplaise,mauvaise
appas,pas
autres,vôtres
vôtres,papier
papier,métier
métier,plagiaire
plagiaire,cuistre
cuistre,faire
larcins,latins
bruit,réduit
déchires,satires
contentement,honorablement
légère,révère
honorable,misérable
misérable,t’accabler
t’accabler,redoubler
redoubler,adversaire
adversaire,nécessaire
lieux,victorieux
être,maître
latin,barbin
blâme,madame
d’attaquer,appliquer
henriette,s’inquiète
voir,avoir
avoir,nécessaire
nécessaire,affaire
dit,l’esprit
tête,bête
propos,mots
compte,honte
honte,ornement
ornement,moment
épiderme,ferme
ferme,donner
donner,moissonner
sciences,connaissances
souscrit,d’esprit
détermine,destine
peu,aveu
possède,cède
établissement,ravissement
répondez,m’entendez
faire,mère
époux,prenezvous
donnée,aînée
charmant,ravissement
ravissement,tête
tête,honnête
différents,parents
puissance,résistance
résistance,dessein
dessein,main
âme,femme
grands,parents
puissance,obéissance
fort,d’accord
péronnelle,elle
rien,bien
doux,nous
caresses,tendresses
jours,amours
balance,obéissance
moi,loi
père,mère
deux,vœux
père,matière
compliment,étrangement
gendre,prétendre
amours,toujours
d’écrire,lire
vous,l’époux
pensée,intéressée
fortifie,philosophie
tout,bout
contraire,plaire
nous,vous
vous,sot
nouveaux,beaux
prises,sottises
charité,d’honnêteté
offense,éloquence
soin,besoin
effroyable,équitable
m’accuser,l’autoriser
l’autoriser,flammes
flammes,âmes
jour,amour
s’égale,morale
infidélité,fierté
m’impose,cause
cœur,ardeur
services,sacrifices
vous,doux
autre,vôtre
poussez,chassez
contraire,vulgaire
pureté,beauté
beauté,pensée
pensée,débarrassée
appas,pas
grossière,matière
produit,s’ensuit
âmes,flammes
ardeurs,cœurs
reste,céleste
soupirs,désirs
propose,chose
transports,corps
madame,âme
part,l’art
philosophie,compagnie
dit,l’esprit
pensées,débarrassées
débarrassées,subtilisés
subtilisés,m’accusez
donne,personne
châtiments,sentiments
méthode,mode
doux,époux
pensée,offensée
m’écouter,contenter
fidèles,corporelles
esprit,s’agit
place,grâce
bontés,fiertés
suffrage,mariage
plaît,prêt
prie,d’ignominie
d’ignominie,destin
destin,trissotin
contraire,adversaire
adversaire,esprit
esprit,crédit
personne,donne
vaut,haut
sornettes,faites
nous,vous
nouvelle,belle
long,tourbillon
terre,verre
saison,raison
l’ignorance,science
science,adoucissement
adoucissement,seulement
seulement,personnes
personnes,bonnes
bonnes,ignorants
ignorants,gens
gens,suppose
suppose,chose
chose,propos
propos,sots
sots,fort
habile,facile
cas,pas
guère,affaire
fameux,yeux
l’ignorance,science
garant,ignorant
maximes,synonymes
mot,sot
pure,nature
éminent,impertinent
charmes,armes
grands,savants
connaître,paraître
savants,gens
assaillant,reculant
combats,pas
s’offense,france
piquer,moquer
moquer,j’essuie
j’essuie,appuie
dit,l’esprit
l’ignorance,défense
cour,jour
elle,querelle
procès,succès
dire,m’inspire
vous,doux
bête,tête
tout,goût
flatterie,pédanterie
science,france
jour,cour
modestie,partie
propos,héros
service,injustice
noms,dons
nécessaire,affaire
cerveau,veau
personnes,couronnes
couronnes,productions
productions,pensions
attachée,épanchée
fameux,eux
oreilles,veilles
latin,butin
livres,ivres
importun,commun
impertinence,science
science,emportement
emportement,mouvement
mouvement,excite
excite,visite
visite,valet
valet,billet
lise,sottise
discours,recours
vivre,livre
promis,d’ennemis
convie,l’envie
l’effet,maître
maître,connaître
avis,suivis
fille,famille
assister,inviter
inviter,notaire
notaire,l’affaire
besoin,soin
nouvelle,rebelle
pouvoir,devoir
visées,disposées
ardeur,cœur
issue,déçue
persuadé,secondé
puissance,reconnaissance
malheureux,vœux
gendre,prendre
trissotin,latin
l’avantage,mariage
soir,soir
veux,deux
notaire,faire
sœur,cœur
puissance,alliance
loi,moi
attendre,gendre
toujours,amours
flamme,madame
lui,appui
contraindre,craindre
doux,vous
donne,personne
jour,d’amour
s’apprête,tête
maison,raison
capable,considérable
cas,appas
frivoles,paroles
vous,doux
richesses,tendresses
amoureux,généreux
confondre,répondre
répondre,estimer
estimer,aimer
aimer,être
être,maître
vous,époux
plaire,faire
raisonnement,aveuglement
prétendre,clitandre
clitandre,présumer
présumer,aimer
attachée,touchée
m’expliquer,choquer
s’excite,mérite
mérite,plaît
c’est,sagesse
sagesse,tendresse
autrement,aveuglement
aveuglement,violence
violence,obéissance
devoir,pouvoir
aime,luimême
autre,vôtre
vôtre,contenter
contenter,exécuter
capable,aimable
appas,galimatias
d’amarantes,charmantes
ardeur,cœur
poète,henriette
monsieur,offenser
offenser,cesser
ignorée,durée
transports,efforts
mère,chère
charmant,comment
comment,pense
pense,violence
violence,net
contraindre,craindre
craindre,altéré
altéré,préparé
préparé,vulgaires
vulgaires,d’affaires
d’ennui,lui
ravie,philosophie
gens,accidents
singulière,matière
amour,jour
croire,gloire
nous,époux
l’affaire,notaire
notaire,voir
voir,devoir
père,mère
dents,céans
louange,change
sorte,l’emporte
l’emporte,benêt
cela,incapable
incapable,raisonnable
vois,moi
d’âme,femme
envie,suivie
oui,vous
père,mère
vœux,veux
rebelle,elle
soin,besoin
sauvage,langage
sot,mot
france,science
science,francs
francs,talents
calendes,demandes
compagnons,plaignons
écrire,produire
moi,pourquoi
conclure,future
bon,nom
gendre,clitandre
mûr,futur
m’arrête,tête
deux,veux
fille,famille
ici,souci
clitandre,prendre
résolu,absolu
sommes,hommes
hoc,coq
gausse,hautdechausse
dis,logis
bon,ton
raisonnable,convenable
épilogue,pédagogue
latin,trissotin
trissotin,bien
bien,aise
aise,chaise
dit,d’esprit
ménage,mariage
foi,moi
madame,femme
écouté,interprète
interprète,vérité
vérité,dispute
dispute,s’exécute
pas,pas
donnée,aînée
accommodement,consentement
père,monsieur
monsieur,faire
faire,plaire
d’amour,jour
reçue,étendue
étendue,joyeux
joyeux,lieux
nouvelles,cruelles
malheur,écrire
écrire,lire
beaucoup,coup
commune,fortune
récriée,priée
bien,rien
funeste,reste
ennui,lui
affaire,contraire
embarras,pas
gloire,croire
croire,voudrez
voudrez,prendrez
l’infamie,j’essuie
cas,pas
mercenaire,faire
enfin,destin
personne,donne
généreux,amoureux
empressée,pensée
pensée,volonté
volonté,félicité
rendre,clitandre
époux,doux
affaires,contraires
extrémité,adversité
agréable,insupportable
lie,vie
deux,feux
d’entendre,clitandre
courir,chérir
belles,nouvelles
secours,amours
connaître,être
cœur,déserteur
l’épouseriez,sacrifiez
sacrifiez,sacrifie
sacrifie,philosophie
ardeur,cœur
marie,vie
prescrit,dit
